category,title,description,resource,region,statusWord,message
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,westeurope,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,northeurope,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,swedencentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,uksouth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,francecentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,germanywestcentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,germanycentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,germanynortheast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,germanynorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,norwayeast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,switzerlandnorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,francesouth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,norwaywest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,ukwest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,switzerlandwest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,southafricawest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,southafricanorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,uaenorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,uaecentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,brazilsouth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,brazilsoutheast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,canadacentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,canadaeast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,qatarcentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,polandcentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,italynorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets vTPM Enabled,Ensures that Virtual Trusted Platform Module (vTPM) is enabled for Virtual Machine Scale Sets.,N/A,israelcentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,eastus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,eastus2,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,southcentralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,westus2,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,westus3,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,centralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,northcentralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,westus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,eastus2euap,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,westcentralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,centraluseuap,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,australiaeast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,southeastasia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,centralindia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,eastasia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,japaneast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,jioindiawest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,koreacentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,australiacentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,australiacentral2,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,australiasoutheast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,japanwest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,koreasouth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,jioindiacentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,southindia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,westindia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,westeurope,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,northeurope,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,swedencentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,uksouth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,francecentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,germanywestcentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,germanycentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,germanynortheast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,germanynorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,norwayeast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,switzerlandnorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,francesouth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,norwaywest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,ukwest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,switzerlandwest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,southafricawest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,southafricanorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,uaenorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,uaecentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,brazilsouth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,brazilsoutheast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,canadacentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,canadaeast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,qatarcentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,polandcentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,italynorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Secure Boot Enabled,Ensures that secure boot is enabled for Virtual Machine Scale Sets.,N/A,israelcentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,eastus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,eastus2,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,southcentralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,westus2,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,westus3,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,centralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,northcentralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,westus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,eastus2euap,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,westcentralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,centraluseuap,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,australiaeast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,southeastasia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,centralindia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,eastasia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,japaneast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,jioindiawest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,koreacentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,australiacentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,australiacentral2,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,australiasoutheast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,japanwest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,koreasouth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,jioindiacentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,southindia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,westindia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,westeurope,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,northeurope,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,swedencentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,uksouth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,francecentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,germanywestcentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,germanycentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,germanynortheast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,germanynorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,norwayeast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,switzerlandnorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,francesouth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,norwaywest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,ukwest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,switzerlandwest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,southafricawest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,southafricanorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,uaenorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,uaecentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,brazilsouth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,brazilsoutheast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,canadacentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,canadaeast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,qatarcentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,polandcentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,italynorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Health Monitoring Extension HTTPS Enabled,Ensures that Virtual Machine Scale Set has HTTPS enabled for health monitoring.,N/A,israelcentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,eastus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,eastus2,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,southcentralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,westus2,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,westus3,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,centralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,northcentralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,westus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,eastus2euap,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,westcentralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,centraluseuap,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,australiaeast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,southeastasia,OK,No existing Virtual Machine Scale Sets found
